Name,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Loraine,0,0,0,0.000793,0,0,0,0,0,0,0,0,0,0,0,0.001948,0,0,0,0.000615,0,0,0,0,0,0,0,0,0.000542,0,0,0,0,0.000497,0,0,0,0,0,0.000425,0.000427,0,0.000441,0,0,0.000435,0,0,0,0,0,0.000427,0,0.000414,0,0,0.001263,0,0,0,0.000409,0,0,0,0,0.000432,0,0,0,0,0,0,0,0,0,0,0,0.001115,0.000622,0,0.000696,0,0,0.001154,0.00067,0.000695,0.001358,0,0,0,0,0.00082,0,0.000836,0.000868,0.000863,0.000879,0.003473,0.00083,0.003543,0.003482,0.003375,0.003546,0.011076,0.015217,0.015482,0.017195,0.021209,0.019976,0.028773,0.023036,0.029933,0.027171,0.01424,0.041375,0.026466,0.032062,0.049656,0.040261,0.033818,0.038773,0.026143,0.037253,0.029341,0.031452,0.044775,0.025699,0.025274,0.012512,0.0238,0.022236,0.014186,0.010921,0.007375,0.007981,0.008571,0.003016,0.007962,0,0.004524,0,0,0,0,0.003764,0,0,0,0,0,0,0.003218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lord,0.000833,0.006379,0,0.00317,0.004007,0.003164,0.003767,0.002242,0.002835,0.00228,0.001479,0.002139,0.002059,0.001976,0.001937,0.001298,0.00376,0.002513,0.004323,0.000615,0.003762,0.002376,0.003521,0.00174,0.00113,0.003934,0.001108,0.001653,0.002712,0.00159,0.003564,0.004697,0.001023,0.001491,0.001453,0.001439,0.00137,0.002268,0.003052,0.001699,0.00256,0.002635,0.001322,0.000434,0.002985,0.002177,0.001696,0.000857,0.001707,0.001305,0.00217,0.00171,0.001728,0.000829,0.002522,0.001658,0.002105,0.001645,0.003299,0.006594,0.002457,0.003664,0.006172,0.002663,0.002573,0.002592,0.000869,0.001313,0.001375,0.001405,0.003661,0.00143,0.001448,0.000474,0.001076,0.002143,0.001598,0.001115,0.000622,0.001467,0.000696,0.000689,0.001099,0.000577,0.00067,0.000695,0.000679,0,0.001507,0,0,0,0,0,0.000868,0.001725,0.000879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004524,0,0,0,0.007831,0,0,0,0,0,0,0,0,0,0.003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000786,0,0,0,0.000768,0,0,0,0,0,0,0,0.001166,0,0,0,0.000978,0,0.001148,0.002235,0,0,0,0,0,0,0.001844,0,0.004286,0,0,0.004335,0,0,0,0.003735,0,0,0.010464,0.003314,0,0.003509,0.010068,0.006586,0.01609,0.008862,0.015123,0.00297,0.021072,0.033053,0.009996,0.031831,0.003708,0.015613,0.018677,0,0.011972,0.011673,0.016911,0,0.0191,0.011841,0,0.008224,0,0,0,0,0,0
Lorenzo,0.001666,0.000797,0,0.000793,0.000801,0.000791,0.001507,0.000747,0.000709,0.00152,0.001479,0.001426,0.000686,0.003294,0.001937,0.002597,0.001253,0.002513,0.003088,0.001846,0.002508,0.001188,0.001761,0.00116,0.001694,0.001124,0.001662,0.001653,0,0.00159,0.001528,0.001566,0.002557,0.000994,0.000484,0.002398,0.002283,0.000907,0.00218,0.003398,0.00256,0.002196,0.002204,0.002172,0.002985,0.001306,0.00212,0.000857,0.002133,0.00261,0.001302,0.002137,0.001296,0.000829,0.001261,0.001658,0.002526,0.001234,0.00165,0.000412,0.000409,0.002036,0.000823,0.002663,0.000858,0.000432,0.001303,0.000438,0.001375,0.000468,0.000458,0.000477,0.000965,0.000474,0.002152,0,0.001598,0,0.000622,0.000734,0,0.002067,0.001099,0.000577,0.00067,0,0,0,0.001507,0,0,0,0,0.000836,0,0,0.001757,0,0,0,0,0.000844,0,0,0,0,0,0,0,0,0,0,0.001698,0,0.001217,0,0.001282,0,0,0,0.001175,0.002179,0.001007,0.002934,0.001015,0.002296,0,0.001149,0.001251,0.0014,0.001482,0,0.005461,0.003688,0.001995,0,0,0,0,0,0,0,0.003735,0,0,0,0,0,0,0.003356,0,0,0,0.003025,0.005941,0.00602,0.00601,0,0,0,0,0,0,0.005986,0,0,0.011279,0,0.017762,0,0,0,0,0.056169,0,0,0
Loretta,0,0,0,0,0.000801,0,0,0,0,0,0,0,0,0,0,0,0.000627,0.000628,0,0,0,0,0,0,0,0.000562,0,0.000551,0,0,0,0.000522,0.001023,0.000994,0,0.001439,0,0.000454,0,0.001699,0.000853,0.000439,0.000441,0.000434,0.001279,0.000871,0.001272,0.001715,0.000427,0,0,0.000427,0,0.000829,0,0,0,0,0.001237,0.000412,0,0,0,0.000888,0,0.000432,0,0.002189,0.002292,0.000468,0,0.000953,0.000483,0,0.001076,0.000536,0,0.000558,0.000622,0.000734,0.000696,0.001378,0,0,0.00134,0.002778,0,0,0,0,0.00079,0.00082,0.000773,0.004179,0.005207,0.008627,0.002636,0.006946,0.00581,0.01063,0.004352,0.015186,0.010638,0.003408,0.004227,0.007741,0.006729,0.003928,0.003444,0.005004,0.006688,0.010745,0.005944,0.003286,0.006085,0.011343,0.007695,0.00382,0.0122,0.010495,0.005875,0.010893,0.006041,0.012715,0.007102,0.008036,0.006704,0.005744,0.01001,0.0014,0.007412,0.008867,0.009101,0.005531,0.001995,0.004286,0.009048,0.007962,0,0,0,0,0,0.031322,0.015056,0,0.006628,0.00325,0,0.006712,0,0,0.002954,0.024197,0.00297,0.00301,0.003005,0,0,0,0.003903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002565,0.001273,0,0,0,0.001089,0,0,0.001015,0.002296,0,0.001149,0.001251,0,0,0.003547,0.00364,0,0,0,0.003016,0,0,0.004524,0.008692,0,0.003735,0.003915,0.011292,0.006976,0.009943,0.00325,0.010526,0.006712,0.013172,0,0.002954,0.015123,0.005941,0.00602,0.00601,0.013328,0.007074,0.018538,0.007807,0.007471,0.006001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048,0,0,0,0,0.000853,0,0.000882,0,0,0.000435,0.001272,0,0.002133,0.001305,0,0.000855,0.001296,0.001243,0.003783,0.003731,0.002105,0.002878,0.003299,0.004121,0.004914,0.004886,0.00576,0.00577,0.010291,0.005617,0.006517,0.007442,0.012832,0.010302,0.010069,0.012866,0.009171,0.008532,0.012373,0.018217,0.0213,0.022867,0.021154,0.034485,0.02855,0.023422,0.021975,0.027685,0.028815,0.027784,0.029187,0.035316,0.024105,0.029428,0.026846,0.031171,0.03789,0.056836,0.042521,0.028468,0.034268,0.034731,0.039009,0.036318,0.040042,0.056524,0.044327,0.040895,0.052415,0.038704,0.040371,0.044774,0.05304,0.041283,0.046815,0.035305,0.026322,0.046005,0.045025,0.056713,0.043604,0.052203,0.047581,0.03615,0.054048,0.037035,0.047321,0.039122,0.039568,0.055107,0.048046,0.060888,0.063813,0.070001,0.062262,0.079799,0.056427,0.082969,0.073829,0.059997,0.084444,0.051752,0.082358,0.081437,0.060846,0.055719,0.059757,0.078305,0.079042,0.073247,0.079541,0.055243,0.066662,0.097325,0.07574,0.070794,0.059081,0.054443,0.089108,0.036123,0.057091,0.03332,0.035368,0.063031,0.050744,0.029883,0.042007,0.023943,0.011673,0.022548,0.011279,0.012733,0.005921,0,0.008224,0.008683,0.018929,0.018723,0,0,0
Lorraine,0,0,0,0,0,0,0,0,0,0.00076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000562,0,0,0,0,0,0,0.000511,0.000497,0,0,0,0,0,0,0,0,0,0,0,0.000871,0.000424,0,0,0,0,0,0.000432,0,0,0,0,0,0,0.000412,0,0,0,0,0.000429,0.000432,0.000869,0,0,0.000468,0,0,0,0.000474,0.000538,0,0.001065,0.00502,0.003111,0.003669,0.001393,0.002756,0,0.000577,0,0.001389,0.001358,0.001471,0.001507,0.000755,0,0.00082,0.001547,0.000836,0.002603,0.002588,0.007029,0.008683,0.00415,0.007086,0.008705,0.003375,0.021277,0.019596,0.025362,0.030189,0.044857,0.073053,0.081971,0.103832,0.087685,0.11973,0.135004,0.178542,0.174017,0.196605,0.296249,0.241915,0.392851,0.412809,0.421807,0.389961,0.424885,0.408822,0.376405,0.413304,0.403365,0.315929,0.316563,0.319203,0.263872,0.234076,0.174742,0.189907,0.217495,0.158564,0.180952,0.119427,0.147378,0.085961,0.069538,0.115418,0.10831,0.097882,0.060223,0.066271,0.053028,0.035746,0.038594,0.030204,0.016465,0.025743,0.020678,0.006049,0.008911,0.033113,0.003005,0.009996,0.007074,0,0.007807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lot,0.006664,0.010366,0.009552,0.011097,0.009617,0.01503,0.010548,0.006726,0.009922,0.007601,0.010352,0.00713,0.008921,0.004611,0.008394,0.00844,0.006893,0.00691,0.007411,0.007385,0.008152,0.003565,0.007042,0.004059,0.007907,0.009553,0.004987,0.005509,0.00705,0.009538,0.004583,0.006785,0.006649,0.004472,0.002905,0.004316,0.004109,0.004536,0.001308,0.005098,0.00256,0.003514,0.003086,0.003041,0.002985,0.003048,0.003393,0.001715,0.00256,0.004786,0.003039,0.00171,0.004321,0.002072,0.002102,0.000829,0.001684,0.002467,0.003712,0.000824,0.002457,0.002036,0.003292,0.001332,0,0.002592,0.003476,0.000876,0.001833,0.003278,0,0,0.001448,0.000948,0.002152,0.000536,0,0.000558,0,0,0,0.000689,0.000549,0,0.00067,0,0,0.000736,0,0,0.00079,0,0,0,0,0.000863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lottie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000562,0,0.001102,0.000542,0.002649,0.000509,0.002609,0.001534,0.005465,0.00339,0.006235,0.005478,0.010887,0.011335,0.008921,0.016211,0.015373,0.017191,0.015638,0.016629,0.03135,0.034775,0.029575,0.026028,0.028714,0.038199,0.032488,0.032839,0.027764,0.036994,0.037306,0.03115,0.033718,0.032993,0.033793,0.029481,0.033386,0.03127,0.032401,0.023155,0.026787,0.025201,0.022764,0.02979,0.027159,0.023799,0.022872,0.022202,0.025123,0.020442,0.019825,0.020235,0.021752,0.021776,0.021278,0.016712,0.015155,0.019777,0.015573,0.008712,0.00903,0.009503,0.006622,0.006026,0.003773,0.004738,0.005742,0.003866,0.002507,0.004339,0.001725,0.001757,0.000868,0.00166,0.000886,0.00087,0.000844,0,0,0.000845,0,0,0.000786,0.000689,0,0.000743,0,0,0,0,0.002521,0,0,0,0,0.001175,0,0.001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010068,0,0,0.002954,0.009074,0,0.012041,0.003005,0.006664,0,0.007415,0.01171,0.007471,0.006001,0.005986,0.046694,0.033822,0.033837,0.0191,0.076969,0.008434,0.057566,0.069463,0.047322,0.093615,0.187899,0.166459,0.069061
Lotty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649,0.000627,0,0,0,0,0.000594,0,0.00058,0,0,0.000554,0.001102,0.000542,0.00053,0.002037,0.000522,0.005115,0.004969,0.004358,0.006714,0.005478,0.009526,0.010463,0.011045,0.008106,0.013177,0.009698,0.013032,0.012365,0.011321,0.013995,0.010716,0.008107,0.009571,0.015193,0.012397,0.006914,0.004973,0.006726,0.00829,0.005051,0.008635,0.003299,0.003709,0.001228,0.000814,0.001646,0.000444,0.000858,0.000864,0.000434,0.000438,0.000458,0.000937,0.000458,0.000953,0.000483,0.001896,0.001076,0.001072,0.001065,0.000558,0.001866,0.000734,0.002089,0,0.000549,0.001154,0.00067,0,0.000679,0,0.000753,0,0,0,0,0.000836,0,0,0,0.000868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louie,0,0,0,0,0,0,0,0,0,0,0.000739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000565,0,0,0,0,0.002649,0.002546,0.002088,0.005626,0.003478,0.007748,0.003357,0.006848,0.005443,0.002616,0.005947,0.009385,0.010102,0.015869,0.016942,0.014497,0.020029,0.017812,0.027861,0.025602,0.030454,0.040369,0.037617,0.045802,0.048069,0.05465,0.048497,0.05388,0.049344,0.051964,0.053574,0.054458,0.04845,0.056369,0.055926,0.060461,0.057462,0.059526,0.049905,0.05408,0.054318,0.05126,0.043838,0.048266,0.045032,0.049492,0.039114,0.03834,0.032349,0.044796,0.038154,0.04178,0.044777,0.031314,0.027109,0.019434,0.016671,0.018327,0.011772,0.015819,0.017355,0.013423,0.016406,0.007733,0.01003,0.009546,0.007764,0.007908,0.007814,0.00913,0.001772,0.004352,0.004218,0.004433,0.002556,0,0.001548,0.001495,0.003142,0.001378,0.001876,0.001486,0.001535,0.001698,0.001095,0.001217,0,0,0,0,0,0,0,0.001007,0.000978,0,0,0.001117,0,0,0,0,0,0,0,0.001995,0,0,0,0,0,0,0,0,0,0.007528,0,0,0.00325,0.003509,0.010068,0,0.003218,0.002954,0.009074,0.005941,0.018061,0.00601,0.023324,0.01061,0.018538,0.01171,0.029883,0.054009,0.07183,0.08755,0.090192,0.033837,0.070032,0.112493,0.067471,0.082237,0.026048,0.094643,0.168508,0.03758,0.249688,0
Louis,0.003332,0.005582,0.004776,0.007134,0.010418,0.006328,0.008288,0.01121,0.007087,0.007601,0.01183,0.010695,0.011666,0.009222,0.014851,0.014283,0.014413,0.015705,0.022849,0.017848,0.01944,0.016041,0.016432,0.018557,0.026544,0.02023,0.017732,0.026445,0.021151,0.018546,0.024951,0.034967,0.034268,0.036271,0.035834,0.028295,0.032412,0.036289,0.039672,0.043329,0.035409,0.065444,0.053338,0.059513,0.041784,0.045719,0.044105,0.052292,0.05035,0.048292,0.049919,0.054288,0.049259,0.055942,0.05465,0.047668,0.059352,0.054279,0.054438,0.054398,0.062238,0.064735,0.060072,0.051931,0.058745,0.053574,0.060829,0.064351,0.056371,0.053381,0.054464,0.060039,0.054058,0.056883,0.059175,0.046615,0.050588,0.050754,0.053506,0.044758,0.064063,0.037888,0.042302,0.037491,0.05629,0.03612,0.043442,0.036787,0.038417,0.037729,0.03948,0.032811,0.029384,0.03009,0.030372,0.02588,0.030753,0.028653,0.017429,0.025688,0.014798,0.021935,0.02039,0.028115,0.013527,0.024771,0.0157,0.017281,0.016532,0.018139,0.014862,0.011513,0.013585,0.013144,0.008518,0.012603,0.011542,0.016552,0.01098,0.009329,0.015274,0.014161,0.008055,0.005868,0.004058,0.001148,0.007821,0.004595,0.006256,0.0056,0.004447,0,0.007281,0.003688,0.007981,0.002143,0.009048,0.015924,0.013004,0.018097,0,0.01592,0.018674,0.007831,0.022584,0.024416,0.009943,0.032496,0.031577,0.040273,0.088912,0.074012,0.094529,0.145182,0.095049,0.138471,0.174279,0.193256,0.208672,0.166846,0.199071,0.250271,0.408065,0.407039,0.326855,0.326945,0.417325,0.197364,0.213144,0.101206,0.139803,0.121559,0.085179,0.093615,0.07516,0.187266,0.02302
Louisa,0.309889,0.275897,0.325557,0.397892,0.342998,0.356756,0.351094,0.368441,0.358619,0.389176,0.413321,0.422798,0.395268,0.419609,0.426793,0.405776,0.432393,0.444146,0.435373,0.459116,0.478463,0.464605,0.45306,0.433764,0.477799,0.462482,0.467691,0.512928,0.475625,0.478482,0.491888,0.478576,0.500217,0.6176,0.578673,0.543846,0.516768,0.513488,0.508325,0.499983,0.460741,0.453715,0.469459,0.427885,0.42893,0.414083,0.385922,0.393478,0.380186,0.370237,0.342051,0.335989,0.353885,0.341452,0.303936,0.274818,0.286239,0.269748,0.294875,0.257977,0.244858,0.268306,0.263742,0.221483,0.223833,0.222072,0.212903,0.212315,0.219068,0.181215,0.183073,0.170587,0.18341,0.176812,0.180752,0.143059,0.154427,0.142222,0.138121,0.122533,0.109325,0.109531,0.117566,0.091708,0.085776,0.084048,0.082811,0.068424,0.058002,0.053575,0.050534,0.050857,0.034797,0.039284,0.032108,0.027605,0.01318,0.022575,0.025729,0.015059,0.013928,0.010967,0.010638,0.01704,0.007609,0.010837,0.008971,0.005499,0.009644,0.006255,0.002972,0.006908,0.008491,0.013144,0.006085,0.010082,0.006412,0.00382,0.00244,0.003498,0.005875,0.006536,0.007048,0.011737,0.006087,0.006888,0.010056,0.018381,0.021271,0.0224,0.035578,0.039013,0.034584,0.023969,0.035917,0.044998,0.060317,0.031847,0.05635,0.076913,0.143422,0.095519,0.067227,0.039153,0.041403,0.059295,0.046399,0.029246,0.031577,0.040273,0.026344,0.022525,0.026586,0.027222,0.029703,0.030102,0.018029,0.009996,0.017684,0.029661,0.015613,0.018677,0.048008,0.023943,0.029183,0.033822,0.045116,0.025466,0.017762,0,0.024671,0.06078,0.009464,0.018723,0.01879,0,0
Louise,0.004998,0.005582,0,0.003963,0.00561,0.002373,0.003767,0.001495,0.002126,0.00152,0.002958,0.001426,0.004117,0.001317,0.001291,0.003895,0.002507,0.002513,0.003705,0.004924,0.001254,0.002376,0.004695,0.006379,0.005083,0.005058,0.003325,0.005509,0.006508,0.004769,0.008656,0.011482,0.013298,0.055649,0.034866,0.032132,0.024651,0.027217,0.027901,0.024213,0.02261,0.029867,0.026448,0.024761,0.019613,0.017417,0.022901,0.022717,0.017921,0.018708,0.017797,0.018381,0.01858,0.018647,0.018917,0.013264,0.019784,0.012336,0.010723,0.010715,0.012693,0.013029,0.009875,0.016866,0.01072,0.016418,0.00869,0.009193,0.012832,0.01077,0.0119,0.014772,0.008205,0.009481,0.016677,0.015002,0.010118,0.016174,0.016176,0.00587,0.011141,0.007578,0.009339,0.005768,0.009382,0.008335,0.006109,0.006622,0.006779,0.006791,0.007896,0.005742,0.006959,0.008358,0.006942,0.012077,0.007029,0.002605,0.01079,0.003543,0.009575,0.008436,0.014185,0.00852,0.007609,0.010063,0.011962,0.020423,0.015154,0.013135,0.019321,0.016885,0.027171,0.050386,0.049893,0.059233,0.058993,0.042017,0.067102,0.058306,0.092821,0.123088,0.140957,0.141816,0.168418,0.199763,0.281574,0.325119,0.394139,0.410203,0.481788,0.562136,0.54607,0.739348,0.682417,0.674966,0.735871,0.652866,0.632857,0.651495,0.838802,0.827828,0.720822,0.728241,0.722674,0.774329,0.556789,0.529685,0.543821,0.476558,0.401752,0.469816,0.327898,0.332708,0.285146,0.219747,0.159255,0.1666,0.190988,0.140892,0.121004,0.112062,0.102016,0.10176,0.163427,0.078918,0.084593,0.070032,0.035524,0.050603,0.032895,0.017366,0.009464,0,0,0,0
Lowri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438,0,0,0,0,0.000483,0.000474,0,0,0.000533,0,0,0,0,0.000689,0,0,0,0,0,0.001471,0,0,0.00079,0.00082,0.000773,0.000836,0.000868,0,0,0.001737,0.00083,0.000886,0.00087,0.000844,0,0.000852,0,0.002322,0,0.003142,0,0.000625,0,0,0,0,0,0,0,0,0.00122,0,0,0,0,0.001956,0,0.001148,0.001117,0,0,0,0.002965,0,0.00182,0.003688,0.003991,0,0.003016,0.015924,0.013004,0.018097,0.021731,0.01194,0.00747,0.015661,0.01882,0.006976,0.009943,0.025997,0.014034,0.013424,0.026344,0.041833,0.023632,0.018148,0.023762,0.033113,0.021034,0.006664,0,0.003708,0,0.011206,0.006001,0,0,0.005637,0,0,0,0,0,0,0,0,0,0,0
Lowry,0.009996,0.007177,0.01194,0.009511,0.003206,0.003164,0.009041,0.012705,0.009922,0.008361,0.003697,0.00713,0.004117,0.00527,0.003228,0.000649,0.003133,0.002513,0.00247,0.003077,0.001254,0.001782,0.001174,0.00058,0,0.000562,0,0,0.000542,0,0.000509,0,0,0,0,0.00048,0,0,0,0.000425,0,0,0,0,0,0,0,0.000429,0.000853,0,0,0.000427,0,0,0.000841,0,0.000421,0,0.000825,0,0.000409,0,0,0.000888,0,0.000864,0,0,0,0,0,0,0.000965,0.000948,0.001076,0.000536,0.001065,0.000558,0.000622,0,0,0,0.000549,0.000577,0,0,0.000679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000409,0,0,0,0,0,0,0.000438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003444,0,0,0,0,0,0,0.00182,0,0,0,0,0,0,0,0,0,0,0.003915,0,0.003488,0,0,0,0.003356,0.003293,0.006436,0.002954,0.006049,0.00297,0.00301,0.009014,0.006664,0.003537,0.003708,0.03513,0.037354,0.024004,0.047887,0.03502,0.090192,0.067674,0.070032,0.17762,0.227714,0.180921,0.208388,0.056786,0.168508,0.150319,0.31211,0.368324
Lucas,0.000833,0.001595,0.002388,0.001585,0.000801,0.001582,0.00226,0.000747,0.000709,0.00152,0.001479,0.000713,0.000686,0,0.000646,0,0.001253,0,0.000618,0.001231,0,0,0.002934,0.00116,0.000565,0,0.000554,0.001102,0.001627,0.00159,0.002546,0.000522,0.000511,0.000994,0.000484,0.00048,0.000913,0.000907,0.001308,0.00085,0.000427,0.001757,0.000882,0.000434,0.000853,0,0.000848,0.000857,0.000427,0.000435,0.000434,0.00171,0,0.000829,0,0,0.000842,0.000411,0.000412,0.000824,0.000409,0.000814,0.001234,0,0.000429,0.000432,0.001303,0.000876,0.000458,0.000468,0,0,0,0.000474,0,0,0,0.000558,0.000622,0,0,0,0,0,0.00134,0,0,0,0,0,0,0,0.000773,0,0.000868,0.000863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001089,0,0,0.001015,0,0.002235,0,0,0.0014,0.001482,0,0,0.007375,0.003991,0.002143,0.009048,0,0,0,0.004346,0,0,0.007831,0.011292,0.003488,0.019885,0.00325,0.007017,0.006712,0.03293,0.048269,0.059081,0.018148,0.014851,0.015051,0.00601,0.019992,0.031831,0.029661,0.054647,0.112062,0.12602,0.17359,0.192611,0.129651,0.191744,0.24193,0.213144,0.320486,0.337171,0.720674,0.757146,0.617862,0.413378,0.811486,0.552486
Lucetta,0.001666,0,0.000796,0.000793,0,0.000791,0,0.000747,0.000709,0,0,0,0,0.000659,0.001291,0.001948,0,0.000628,0,0.001231,0.001881,0.000594,0.001761,0.00174,0.000565,0.001124,0.001662,0.001102,0.001627,0.00106,0,0.001566,0,0.000497,0.001937,0.00048,0.000913,0,0.001308,0.000425,0.000853,0.000439,0.000882,0,0.001279,0.000871,0.002545,0.001715,0.002133,0.001305,0,0.000855,0.001296,0.001658,0.002102,0.000829,0,0.000822,0,0.000412,0.000409,0,0,0.000444,0,0.000432,0.000869,0.000438,0,0.000937,0.000458,0,0.000483,0,0,0,0,0,0,0,0,0.001378,0,0.000577,0,0.001389,0,0,0.000753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
